message_id,raw_text,clean_text,channel,language,sender_id,receiver_id,sender_role,timestamp,attack_label,manipulation_tactic,intent_stage,source_dataset,confidence_label
2365672d-f37f-4a77-99e6-d3c546d8657d,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
0774fca0-f494-47c4-8923-1af2a4ae5583,"wow. You're right! I didn't mean to do that. I guess once i gave up on boston men and changed my search location to nyc, something changed. Cuz on my signin page it still says boston.","wow. You're right! I didn't mean to do that. I guess once i gave up on boston men and changed my search location to nyc, something changed. Cuz on my signin page it still says boston.",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
eb2a0a7d-dfe9-4cc9-a763-96628c2ad3af,Umma my life and vava umma love you lot dear,Umma my life and vava umma love you lot dear,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
b1f7a2b9-49d3-4d91-b3cb-da30b0bb4e09,Thanks a lot for your wishes on my birthday. Thanks you for making my birthday truly memorable.,Thanks a lot for your wishes on my birthday. Thanks you for making my birthday truly memorable.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
6a1f77e4-9b9e-45c7-a5b2-b63deb9404f0,"Aight, I'll hit you up when I get some cash","Aight, I'll hit you up when I get some cash",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
5d0c3693-0733-4464-8812-d4f2866b889b,How would my ip address test that considering my computer isn't a minecraft server,How would my ip address test that considering my computer isn't a minecraft server,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
3a97b106-2ecb-43c9-bb0c-d6ce28047361,I know! Grumpy old people. My mom was like you better not be lying. Then again I am always the one to play jokes...,I know! Grumpy old people. My mom was like you better not be lying. Then again I am always the one to play jokes...,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
62098b35-8ebd-4fbf-81e5-b4f1a09715c2,Dont worry. I guess he's busy.,Dont worry. I guess he's busy.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
3d338d80-8ff9-4d22-91fd-8d4f96cb0fca,What is the plural of the noun research?,What is the plural of the noun research?,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
0be85f9a-04a9-42b6-8a4d-109967b7a1ba,Going for dinner.msg you after.,Going for dinner.msg you after.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
222cdeea-6ab3-45c0-9c9e-2aef554b2767,I'm ok wif it cos i like 2 try new things. But i scared u dun like mah. Cos u said not too loud.,I'm ok wif it cos i like 2 try new things. But i scared u dun like mah. Cos u said not too loud.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
549cfd71-3fb6-4805-b99d-cfeae50a413c,GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,sms,en,unknown,unknown,unknown,,smishing,urgency,exploit,uci_sms,high
eac3e43f-95d0-4246-8ffc-c0f23019a78a,"Wa, ur openin sentence very formal... Anyway, i'm fine too, juz tt i'm eatin too much n puttin on weight...Haha... So anythin special happened?","Wa, ur openin sentence very formal... Anyway, i'm fine too, juz tt i'm eatin too much n puttin on weight...Haha... So anythin special happened?",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
8d040f44-f8e4-4416-b19a-7deee14401a9,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.","As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
78070fa0-1151-4299-b958-99f7f44b0998,You are a winner U have been specially selected 2 receive £1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+),You are a winner U have been specially selected 2 receive £1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+),sms,en,unknown,unknown,unknown,,smishing,urgency,exploit,uci_sms,high
4fc8db10-4f06-4300-8a94-aee6dae1f555,Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed!,Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed!,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
49c4851d-be7f-4b02-abc2-66dbf304d1e7,Hmm...my uncle just informed me that he's paying the school directly. So pls buy food.,Hmm...my uncle just informed me that he's paying the school directly. So pls buy food.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
76ae7381-b838-4a72-a499-09b34fb6e35e,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires,sms,en,unknown,unknown,unknown,,smishing,urgency,exploit,uci_sms,high
b795da57-1240-41f1-9b50-20298bf4198b,"URGENT! Your Mobile No. was awarded £2000 Bonus Caller Prize on 5/9/03 This is our final try to contact U! Call from Landline 09064019788 BOX42WR29C, 150PPM","URGENT! Your Mobile No. was awarded £2000 Bonus Caller Prize on 5/9/03 This is our final try to contact U! Call from Landline 09064019788 BOX42WR29C, 150PPM",sms,en,unknown,unknown,unknown,,smishing,urgency,exploit,uci_sms,high
ed24b4b5-f025-4348-90dc-90baf927e03c,here is my new address -apples&pairs&all that malarky,here is my new address -apples&pairs&all that malarky,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
bc90efe2-103c-4c7a-ac36-3cb87956e2e8,Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app,Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app,sms,en,unknown,unknown,unknown,,smishing,urgency,exploit,uci_sms,high
3ad5519a-aff6-4c27-913e-5e1e876d70ac,I am going to sao mu today. Will be done only at 12,I am going to sao mu today. Will be done only at 12,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
bc8cb874-be59-4326-8963-9e268f2248cb,Ü predict wat time ü'll finish buying?,Ü predict wat time ü'll finish buying?,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
9d5b2f6f-f601-4d78-987b-72b8bdbfdb9a,"Good stuff, will do.","Good stuff, will do.",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
4c0bd2cf-5e66-47d8-b1a1-be205cf35176,"Just so that you know,yetunde hasn't sent money yet. I just sent her a text not to bother sending. So its over, you dont have to involve yourself in anything. I shouldn't have imposed anything on you in the first place so for that, i apologise.","Just so that you know,yetunde hasn't sent money yet. I just sent her a text not to bother sending. So its over, you dont have to involve yourself in anything. I shouldn't have imposed anything on you in the first place so for that, i apologise.",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
e371cb90-93df-4624-8db3-341c0a82251c,Are you there in room.,Are you there in room.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
6c530a1d-e4a9-4703-99c6-d650bd58b27e,HEY GIRL. HOW R U? HOPE U R WELL ME AN DEL R BAK! AGAIN LONG TIME NO C! GIVE ME A CALL SUM TIME FROM LUCYxx,HEY GIRL. HOW R U? HOPE U R WELL ME AN DEL R BAK! AGAIN LONG TIME NO C! GIVE ME A CALL SUM TIME FROM LUCYxx,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
2972cbd0-c971-4cab-a3eb-108766332b7a,K..k:)how much does it cost?,K..k:)how much does it cost?,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
710d39f9-b05c-41b2-b5ff-689ee49d3915,I'm home.,I'm home.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
0e3b2655-dec2-453a-a5c3-1c464310bc76,"Dear, will call Tmorrow.pls accomodate.","Dear, will call Tmorrow.pls accomodate.",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
38713fa2-6a6f-40f3-a679-d968944cd65e,First answer my question.,First answer my question.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
0fc6382c-9375-4f0c-a499-e3c7fdf43bc4,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. £1.50 SP:Tyrone,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. £1.50 SP:Tyrone,sms,en,unknown,unknown,unknown,,smishing,urgency,exploit,uci_sms,high
989a9847-e9d1-4f63-b8f7-3b1560d840c8,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur mob? Join the UK's largest Dogging Network bt Txting GRAVEL to 69888! Nt. ec2a. 31p.msg@150p,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur mob? Join the UK's largest Dogging Network bt Txting GRAVEL to 69888! Nt. ec2a. 31p.msg@150p,sms,en,unknown,unknown,unknown,,smishing,none,exploit,uci_sms,high
ec8a8532-b487-406b-bf29-e469686f7733,I only haf msn. It's yijue@hotmail.com,I only haf msn. It's yijue@hotmail.com,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
3e576c69-6ec7-4b14-9333-66c88cc5dfb7,He is there. You call and meet him,He is there. You call and meet him,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
f330e061-37f7-4dd8-a332-51741fa94e9d,No no. I will check all rooms befor activities,No no. I will check all rooms befor activities,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
9ac624fd-d8ac-4956-87b5-598f51f6010e,You'll not rcv any more msgs from the chat svc. For FREE Hardcore services text GO to: 69988 If u get nothing u must Age Verify with yr network & try again,You'll not rcv any more msgs from the chat svc. For FREE Hardcore services text GO to: 69988 If u get nothing u must Age Verify with yr network & try again,sms,en,unknown,unknown,unknown,,smishing,fear,exploit,uci_sms,high
77033f64-3de0-4300-a901-8556d3e88691,Got c... I lazy to type... I forgot ü in lect... I saw a pouch but like not v nice...,Got c... I lazy to type... I forgot ü in lect... I saw a pouch but like not v nice...,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
e2c7135d-ea66-46f6-976c-d210af9419ae,"K, text me when you're on the way","K, text me when you're on the way",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
90b9ea5a-8236-4881-b0a5-9fb9026e62f4,"Sir, Waiting for your mail.","Sir, Waiting for your mail.",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
2e4be803-db25-4cb3-a775-a0711c04bd63,"A swt thought: ""Nver get tired of doing little things 4 lovable persons.."" Coz..somtimes those little things occupy d biggest part in their Hearts.. Gud ni8","A swt thought: ""Nver get tired of doing little things 4 lovable persons.."" Coz..somtimes those little things occupy d biggest part in their Hearts.. Gud ni8",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
5a0f8607-4b9b-44f7-9478-655d77267dd5,I know you are. Can you pls open the back?,I know you are. Can you pls open the back?,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
f48ac792-c88a-46ac-88e7-f307a8059266,Yes see ya not on the dot,Yes see ya not on the dot,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
0252e734-9ef9-435b-b0a2-d222d3332423,Whats the staff name who is taking class for us?,Whats the staff name who is taking class for us?,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
e77f1b9b-d073-472a-9617-e3f22210e726,"FreeMsg Why haven't you replied to my text? I'm Randy, sexy, female and live local. Luv to hear from u. Netcollex Ltd 08700621170150p per msg reply Stop to end","FreeMsg Why haven't you replied to my text? I'm Randy, sexy, female and live local. Luv to hear from u. Netcollex Ltd 08700621170150p per msg reply Stop to end",sms,en,unknown,unknown,unknown,,smishing,reward,exploit,uci_sms,high
3b1d4592-f144-4f68-af1d-a19a61b0c07a,Ummma.will call after check in.our life will begin from qatar so pls pray very hard.,Ummma.will call after check in.our life will begin from qatar so pls pray very hard.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
07ec44a0-d64a-4a3b-a560-926ca1098f0d,K..i deleted my contact that why?,K..i deleted my contact that why?,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
3da8b2e3-3e0d-402b-897f-981dd31f8173,Sindu got job in birla soft ..,Sindu got job in birla soft ..,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
b32daa70-e4b3-4ee2-8b3d-eec7aa1b9ac5,The wine is flowing and i'm i have nevering..,The wine is flowing and i'm i have nevering..,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
52dc5f3b-40c8-4a25-afb4-d1a2e6ca1fb0,Yup i thk cine is better cos no need 2 go down 2 plaza mah.,Yup i thk cine is better cos no need 2 go down 2 plaza mah.,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
1c4232d4-ac8a-43df-9cb2-2245193d273b,Ok... Ur typical reply...,Ok... Ur typical reply...,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
01f866a7-e303-4d9a-a106-d5a3345b76e1,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
b18f9e78-8e75-44e5-af82-1b7a3bdaf5ab,"You are everywhere dirt, on the floor, the windows, even on my shirt. And sometimes when i open my mouth, you are all that comes flowing out. I dream of my world without you, then half my chores are out too. A time of joy for me, lots of tv shows i.ll see. But i guess like all things you just must exist, like rain, hail and mist, and when my time here is done, you and i become one.","You are everywhere dirt, on the floor, the windows, even on my shirt. And sometimes when i open my mouth, you are all that comes flowing out. I dream of my world without you, then half my chores are out too. A time of joy for me, lots of tv shows i.ll see. But i guess like all things you just must exist, like rain, hail and mist, and when my time here is done, you and i become one.",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
ea9c7bd9-40a2-42e4-b78f-8824f6ad1d49,Aaooooright are you at work?,Aaooooright are you at work?,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
5e0fdd86-51e5-4221-add2-a3d29a1495e8,I'm leaving my house now...,I'm leaving my house now...,sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
d190b345-a69c-4bf7-a327-e203ffa1857c,"Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me ?","Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me ?",sms,en,unknown,unknown,unknown,,benign,none,benign,uci_sms,high
9ce49d5b-9cb8-49d5-aacd-12564a63ddbf,Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery,Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery,sms,en,unknown,unknown,unknown,,smishing,urgency,exploit,uci_sms,high
22c016a1-7bdc-406c-b5aa-d2270c176552,You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,sms,en,unknown,unknown,unknown,,smishing,urgency,exploit,uci_sms,high
